1,2,3,4,5,6,7,8,class
0.016536,0.96693,0.48375,0.99173,0.025322,0.94937,0.47535,0.98734,M101
0.016089,0.96782,0.48418,0.99196,0.024789,0.95044,0.47585,0.98761,M101
0.016089,0.96782,0.48418,0.99196,0.024817,0.95039,0.47583,0.98759,M101
0.016089,0.96782,0.48418,0.99196,0.024452,0.95112,0.47618,0.98777,M101
0.016201,0.9676,0.48408,0.9919,0.024789,0.95044,0.47586,0.98761,M101
0.015698,0.9686,0.48456,0.99215,0.024115,0.95179,0.4765,0.98794,M101
0.016145,0.96771,0.48414,0.99193,0.023975,0.95207,0.47664,0.98801,M101
0.016257,0.96749,0.48402,0.99187,0.024648,0.95072,0.47599,0.98768,M101
0.016257,0.96748,0.48402,0.99187,0.024003,0.95201,0.47661,0.988,M101
0.016872,0.96626,0.48343,0.99156,0.025491,0.94904,0.4752,0.98725,M101
0.016564,0.96687,0.48372,0.99172,0.025098,0.94982,0.47556,0.98745,M101
0.016592,0.96681,0.4837,0.9917,0.025406,0.94921,0.47527,0.9873,M101
0.016536,0.96693,0.48375,0.99173,0.024817,0.95039,0.47583,0.98759,M101
0.016927,0.96614,0.48337,0.99154,0.026277,0.94747,0.47444,0.98686,M101
0.017486,0.96503,0.48283,0.99126,0.026978,0.94606,0.47377,0.98651,M101
0.017486,0.96503,0.48284,0.99126,0.026922,0.94617,0.47384,0.98654,M101
0.054525,0.89093,0.44861,0.97274,0.080149,0.83966,0.42641,0.95993,M102
0.049665,0.90069,0.45281,0.97517,0.070997,0.85801,0.43404,0.9645,M102
0.051061,0.89789,0.45159,0.97447,0.073271,0.85345,0.43213,0.96336,M102
0.05662,0.88676,0.44664,0.97169,0.084613,0.83075,0.42261,0.95769,M102
0.049832,0.90035,0.45269,0.97508,0.072822,0.85435,0.4325,0.96359,M102
0.057989,0.88402,0.44545,0.97101,0.088066,0.82385,0.41975,0.95597,M102
0.049944,0.90011,0.45267,0.97503,0.07038,0.8592,0.43471,0.96481,M102
0.047514,0.90497,0.45484,0.97624,0.067797,0.86438,0.43691,0.9661,M102
0.049469,0.90107,0.45305,0.97527,0.072878,0.85423,0.43248,0.96356,M102
0.043017,0.91399,0.45884,0.97849,0.064204,0.87159,0.43993,0.9679,M102
0.04757,0.90487,0.45473,0.97622,0.071896,0.8562,0.4333,0.96405,M102
0.051704,0.8966,0.45104,0.97415,0.073917,0.85215,0.4316,0.96304,M102
0.045447,0.90912,0.45664,0.97728,0.065411,0.86917,0.4389,0.96729,M102
0.047933,0.90416,0.45437,0.97603,0.067769,0.86446,0.43683,0.96612,M102
0.048436,0.90315,0.45392,0.97578,0.070464,0.85907,0.43451,0.96477,M102
0.051704,0.89661,0.451,0.97415,0.075237,0.84952,0.43044,0.96238,M102
0.051508,0.897,0.45115,0.97425,0.074731,0.85054,0.43085,0.96263,M102
0.050335,0.89934,0.45223,0.97483,0.071026,0.85794,0.43406,0.96449,M102
0.048492,0.90304,0.45387,0.97575,0.068976,0.86205,0.43578,0.96551,M102
0.049246,0.90152,0.45322,0.97538,0.070408,0.85917,0.4346,0.9648,M102
0.036117,0.92777,0.46521,0.98194,0.05362,0.89277,0.44927,0.97319,M103
0.032626,0.93475,0.46844,0.98369,0.049746,0.90052,0.45273,0.97513,M103
0.032374,0.93525,0.46868,0.98381,0.048314,0.90339,0.45403,0.97584,M103
0.033184,0.93363,0.46792,0.98341,0.051374,0.89727,0.45127,0.97431,M103
0.03419,0.93162,0.467,0.98291,0.050616,0.89878,0.45197,0.97469,M103
0.034609,0.93078,0.4666,0.9827,0.051627,0.89676,0.45105,0.97419,M103
0.033352,0.93329,0.46779,0.98332,0.050279,0.89945,0.45229,0.97486,M103
0.033408,0.93319,0.46772,0.9833,0.049914,0.90019,0.45258,0.97504,M103
0.034218,0.93156,0.46697,0.98289,0.048651,0.90271,0.45373,0.97567,M103
0.032933,0.93414,0.46815,0.98353,0.049942,0.90013,0.45256,0.97503,M103
0.033547,0.93291,0.46758,0.98323,0.050027,0.89996,0.45248,0.97499,M103
0.033659,0.93268,0.4675,0.98317,0.050729,0.89855,0.45188,0.97464,M103
0.034022,0.93195,0.46718,0.98299,0.051711,0.89658,0.45102,0.97414,M103
0.033268,0.93347,0.46784,0.98337,0.051065,0.89788,0.45155,0.97447,M103
0.032849,0.9343,0.46823,0.98358,0.048483,0.90305,0.45387,0.97576,M103
0.031844,0.93631,0.46917,0.98408,0.04677,0.90648,0.45542,0.97661,M103
0.033352,0.9333,0.46776,0.98332,0.049746,0.90052,0.45273,0.97513,M103
0.032514,0.93497,0.46856,0.98374,0.048651,0.90271,0.45374,0.97567,M103
0.033128,0.93375,0.46797,0.98344,0.047725,0.90457,0.45456,0.97614,M103
0.034106,0.93179,0.4671,0.98295,0.050925,0.89815,0.45172,0.97454,M103
0.032682,0.93464,0.46839,0.98366,0.0475,0.90509,0.45479,0.97625,M104
0.033492,0.93302,0.46765,0.98325,0.0475,0.90507,0.4548,0.97625,M104
0.033436,0.93313,0.46768,0.98328,0.047781,0.90452,0.45452,0.97611,M104
0.031927,0.93615,0.46909,0.98404,0.047416,0.90526,0.45486,0.97629,M104
0.033827,0.93235,0.46732,0.98309,0.048202,0.90368,0.45414,0.9759,M104
0.031592,0.93682,0.46942,0.9842,0.046995,0.9061,0.45525,0.9765,M104
0.030698,0.93861,0.47025,0.98465,0.046349,0.9074,0.45582,0.97683,M104
0.032291,0.93542,0.46878,0.98385,0.047079,0.90593,0.45519,0.97646,M104
0.032402,0.9352,0.46866,0.9838,0.047247,0.9056,0.45502,0.97638,M104
0.031899,0.93621,0.46914,0.98405,0.046714,0.90666,0.45551,0.97664,M104
0.031564,0.93688,0.46946,0.98422,0.046518,0.90705,0.45569,0.97674,M104
0.032067,0.93587,0.46898,0.98397,0.046265,0.90756,0.45592,0.97687,M104
0.031872,0.93626,0.46916,0.98406,0.046826,0.90644,0.45541,0.97659,M104
0.034553,0.9309,0.46666,0.98272,0.04896,0.90217,0.45347,0.97552,M104
0.031508,0.93699,0.46949,0.98425,0.044721,0.91064,0.4573,0.97764,M104
0.032793,0.93442,0.46829,0.9836,0.046658,0.90677,0.45555,0.97667,M104
0.030978,0.93805,0.47001,0.98451,0.045619,0.90885,0.45652,0.97719,M104
0.034106,0.93179,0.46709,0.98295,0.049072,0.90194,0.45339,0.97546,M104
0.034804,0.93039,0.46643,0.9826,0.049409,0.90126,0.45308,0.9753,M104
0.033687,0.93263,0.46745,0.98316,0.048595,0.90289,0.45379,0.9757,M104
0.04148,0.91704,0.46024,0.97926,0.063446,0.87313,0.44059,0.96828,M107
0.042458,0.91508,0.45938,0.97877,0.064288,0.87143,0.43989,0.96786,M107
0.042626,0.91475,0.45919,0.97869,0.06499,0.87004,0.43924,0.96751,M107
0.042346,0.91531,0.45947,0.97883,0.064513,0.87099,0.43968,0.96774,M107
0.043464,0.91307,0.45844,0.97827,0.065692,0.86864,0.43864,0.96715,M107
0.041145,0.91771,0.46055,0.97943,0.062463,0.8751,0.44145,0.96877,M107
0.040587,0.91883,0.46106,0.97971,0.061481,0.87706,0.4423,0.96926,M107
0.04095,0.9181,0.46078,0.97953,0.063502,0.873,0.44059,0.96825,M107
0.041061,0.91788,0.46064,0.97947,0.062182,0.87565,0.4417,0.96891,M107
0.042067,0.91587,0.45973,0.97897,0.064456,0.8711,0.43973,0.96777,M107
0.041983,0.91604,0.45978,0.97901,0.064849,0.87032,0.43936,0.96758,M107
0.040056,0.91988,0.46161,0.97997,0.061031,0.87794,0.44276,0.96948,M107
0.041313,0.91738,0.4604,0.97934,0.062239,0.87554,0.44164,0.96888,M107
0.041648,0.91671,0.4601,0.97918,0.063418,0.87318,0.44062,0.96829,M107
0.041089,0.91783,0.4606,0.97946,0.061537,0.87694,0.44225,0.96923,M107
0.040112,0.91978,0.46152,0.97994,0.061256,0.8775,0.44252,0.96937,M107
0.04324,0.91352,0.45863,0.97838,0.063502,0.87301,0.44054,0.96825,M107
0.04162,0.91676,0.46012,0.97919,0.061144,0.87773,0.4426,0.96943,M107
0.041704,0.91659,0.46005,0.97915,0.063137,0.87374,0.44087,0.96843,M107
0.040056,0.91989,0.46155,0.97997,0.061649,0.87672,0.44216,0.96918,M107
0.035196,0.92961,0.46607,0.9824,0.052806,0.8944,0.45001,0.9736,M108
0.033687,0.93263,0.46746,0.98316,0.050785,0.89845,0.45181,0.97461,M108
0.034358,0.93129,0.46683,0.98282,0.052525,0.89496,0.45024,0.97374,M108
0.034078,0.93185,0.46708,0.98296,0.051739,0.89654,0.45094,0.97413,M108
0.034246,0.93152,0.46693,0.98288,0.051346,0.89732,0.4513,0.97433,M108
0.034665,0.93068,0.46654,0.98267,0.052273,0.89548,0.45047,0.97386,M108
0.034218,0.93157,0.46698,0.98289,0.050532,0.89895,0.45206,0.97473,M108
0.035084,0.92984,0.46616,0.98246,0.051458,0.8971,0.45121,0.97427,M108
0.03433,0.93135,0.46686,0.98284,0.050757,0.89851,0.45183,0.97462,M108
0.034525,0.93096,0.46667,0.98274,0.052525,0.89497,0.45024,0.97374,M108
0.035447,0.92911,0.46582,0.98228,0.052609,0.8948,0.45017,0.9737,M108
0.035168,0.92967,0.46609,0.98242,0.05188,0.89625,0.45084,0.97406,M108
0.036145,0.92772,0.46517,0.98193,0.053424,0.89317,0.44945,0.97329,M108
0.036089,0.92783,0.46522,0.98196,0.051739,0.89654,0.45095,0.97413,M108
0.033771,0.93246,0.46737,0.98311,0.049971,0.90008,0.45254,0.97501,M108
0.033352,0.9333,0.46776,0.98332,0.049044,0.90193,0.45337,0.97548,M108
0.033799,0.93241,0.46735,0.9831,0.052132,0.89575,0.4506,0.97393,M108
0.03338,0.93325,0.46774,0.98331,0.053452,0.89312,0.44941,0.97327,M108
0.033631,0.93274,0.46751,0.98318,0.050953,0.89811,0.45165,0.97452,M108
0.03352,0.93296,0.46763,0.98324,0.050504,0.89901,0.45208,0.97475,M108
0.02567,0.94866,0.47499,0.98716,0.040987,0.91807,0.46071,0.97951,M11
0.027318,0.94536,0.47344,0.98634,0.043233,0.91357,0.45866,0.97838,M11
0.027933,0.94413,0.47285,0.98603,0.043654,0.91273,0.45826,0.97817,M11
0.025419,0.94916,0.47523,0.98729,0.040959,0.91813,0.46073,0.97952,M11
0.02676,0.94648,0.47396,0.98662,0.04284,0.91436,0.45901,0.97858,M11
0.025335,0.94933,0.47531,0.98733,0.040819,0.91841,0.46086,0.97959,M11
0.025279,0.94944,0.47536,0.98736,0.040622,0.9188,0.46104,0.97969,M11
0.025112,0.94978,0.47553,0.98744,0.040678,0.91869,0.461,0.97966,M11
0.025335,0.94933,0.47531,0.98733,0.040706,0.91863,0.46097,0.97965,M11
0.025363,0.94927,0.47529,0.98732,0.041127,0.91779,0.46058,0.97944,M11
0.025251,0.9495,0.4754,0.98737,0.040566,0.91891,0.4611,0.97972,M11
0.025726,0.94855,0.47495,0.98714,0.042222,0.9156,0.45959,0.97889,M11
0.025894,0.94821,0.47478,0.98705,0.041155,0.91773,0.46055,0.97942,M11
0.026145,0.94771,0.47454,0.98693,0.041408,0.91723,0.46033,0.9793,M11
0.025922,0.94816,0.47476,0.98704,0.042615,0.91481,0.45922,0.97869,M11
0.026061,0.94788,0.47462,0.98697,0.042503,0.91504,0.45932,0.97875,M11
0.026592,0.94681,0.47413,0.9867,0.042671,0.9147,0.45918,0.97866,M11
0.026397,0.94721,0.47431,0.9868,0.042503,0.91504,0.45933,0.97875,M11
0.027486,0.94503,0.47327,0.98626,0.043907,0.91223,0.45804,0.97805,M11
0.026927,0.94614,0.47381,0.98654,0.043261,0.91352,0.45863,0.97837,M11
0.041453,0.91709,0.46028,0.97927,0.062323,0.87539,0.44158,0.96884,M110
0.041508,0.91698,0.46022,0.97925,0.06572,0.86861,0.43862,0.96714,M110
0.041369,0.91726,0.46035,0.97932,0.065776,0.8685,0.43857,0.96711,M110
0.040307,0.91939,0.46132,0.97985,0.060442,0.87915,0.44322,0.96978,M110
0.044441,0.91112,0.45753,0.97778,0.068527,0.863,0.43618,0.96574,M110
0.039553,0.92089,0.46202,0.98022,0.061228,0.87757,0.44254,0.96939,M110
0.038827,0.92235,0.46268,0.98059,0.060049,0.87993,0.44357,0.96998,M110
0.040196,0.91961,0.46144,0.9799,0.059908,0.88021,0.44371,0.97005,M110
0.040754,0.91849,0.46094,0.97962,0.061621,0.87678,0.44222,0.96919,M110
0.041201,0.91759,0.46054,0.9794,0.060245,0.87953,0.44343,0.96988,M110
0.040838,0.91832,0.46085,0.97958,0.087448,0.82513,0.42023,0.95628,M110
0.046089,0.90781,0.45608,0.97696,0.073777,0.85248,0.43173,0.96311,M110
0.042542,0.91491,0.45932,0.97873,0.065355,0.86931,0.43898,0.96732,M110
0.042291,0.9154,0.45959,0.97885,0.065355,0.86933,0.43903,0.96732,M110
0.040251,0.9195,0.46137,0.97987,0.062688,0.87469,0.44127,0.96866,M110
0.04081,0.91838,0.46087,0.97959,0.063109,0.87384,0.4409,0.96845,M110
0.043492,0.91301,0.45842,0.97825,0.069285,0.86147,0.43555,0.96536,M110
0.043017,0.91396,0.45888,0.97849,0.070211,0.85961,0.43478,0.96489,M110
0.043408,0.91318,0.45849,0.9783,0.067067,0.86592,0.43746,0.96647,M110
0.040894,0.91821,0.46082,0.97955,0.061733,0.87656,0.44212,0.96913,M110
0.040223,0.91955,0.4614,0.97989,0.059796,0.88043,0.4438,0.9701,M111
0.040726,0.91855,0.46094,0.97964,0.060807,0.87841,0.44291,0.9696,M111
0.041592,0.91681,0.46016,0.9792,0.062772,0.87448,0.44119,0.96861,M111
0.038603,0.92279,0.46291,0.9807,0.057831,0.88436,0.44555,0.97108,M111
0.038855,0.92229,0.46266,0.98057,0.057859,0.8843,0.4455,0.97107,M111
0.03838,0.92323,0.46313,0.98081,0.058028,0.88396,0.44539,0.97099,M111
0.037626,0.92475,0.46379,0.98119,0.05887,0.88229,0.4446,0.97057,M111
0.038408,0.92318,0.46308,0.9808,0.056455,0.88711,0.44675,0.97177,M111
0.03838,0.92324,0.46311,0.98081,0.057242,0.88554,0.44606,0.97138,M111
0.037849,0.9243,0.46361,0.98108,0.057887,0.88425,0.4455,0.97106,M111
0.038268,0.92346,0.46322,0.98087,0.058393,0.88323,0.44506,0.9708,M111
0.040363,0.91927,0.46131,0.97982,0.060161,0.87969,0.44352,0.96992,M111
0.038939,0.92212,0.46261,0.98053,0.057999,0.88402,0.4454,0.971,M111
0.040335,0.91933,0.46131,0.97983,0.060161,0.8797,0.44349,0.96992,M111
0.039749,0.9205,0.46183,0.98013,0.059291,0.88145,0.44423,0.97035,M111
0.042039,0.91592,0.45973,0.97898,0.060947,0.87813,0.44278,0.96953,M111
0.039385,0.92123,0.46217,0.98031,0.058926,0.88218,0.44456,0.97054,M111
0.039637,0.92073,0.46194,0.98018,0.061424,0.87718,0.44236,0.96929,M111
0.04067,0.91865,0.46103,0.97966,0.060498,0.87902,0.44321,0.96975,M111
0.040894,0.91821,0.46081,0.97955,0.060807,0.8784,0.44292,0.9696,M111
0.04933,0.90127,0.45347,0.97534,0.076865,0.84617,0.42938,0.96157,M113
0.047402,0.9052,0.45485,0.9763,0.068836,0.86233,0.4359,0.96558,M113
0.047849,0.90431,0.45444,0.97608,0.066927,0.86615,0.43755,0.96654,M113
0.049413,0.90115,0.45318,0.97529,0.077454,0.84505,0.42868,0.96127,M113
0.044665,0.91068,0.45733,0.97767,0.066309,0.86738,0.43809,0.96685,M113
0.048687,0.90258,0.45396,0.97566,0.075798,0.84833,0.4302,0.9621,M113
0.04581,0.90836,0.45645,0.97709,0.069397,0.86117,0.43557,0.9653,M113
0.047933,0.90414,0.45437,0.97603,0.072598,0.8548,0.43268,0.9637,M113
0.051201,0.89758,0.45153,0.9744,0.077791,0.84439,0.42836,0.9611,M113
0.049358,0.90127,0.45319,0.97532,0.074843,0.85029,0.43086,0.96258,M113
0.048659,0.90264,0.45396,0.97567,0.075124,0.84968,0.43076,0.96244,M113
0.049385,0.90123,0.4531,0.97531,0.070661,0.85866,0.43438,0.96467,M113
0.053631,0.89267,0.44961,0.97318,0.073524,0.85285,0.43225,0.96324,M113
0.048436,0.90311,0.45405,0.97578,0.070632,0.8587,0.43448,0.96468,M113
0.046704,0.90658,0.45558,0.97665,0.068387,0.8632,0.43638,0.96581,M113
0.04986,0.90028,0.45268,0.97507,0.070408,0.85917,0.43461,0.9648,M113
0.048743,0.90252,0.45364,0.97563,0.070127,0.85974,0.4348,0.96494,M113
0.047235,0.90551,0.45518,0.97638,0.067095,0.86575,0.43761,0.96645,M113
0.04581,0.90839,0.4563,0.97709,0.06426,0.87148,0.43988,0.96787,M113
0.046732,0.90653,0.45553,0.97663,0.065579,0.86882,0.4388,0.96721,M113
0.037933,0.92414,0.46351,0.98103,0.052778,0.89444,0.45001,0.97361,M12
0.039441,0.92113,0.46212,0.98028,0.05654,0.88692,0.44666,0.97173,M12
0.038464,0.92308,0.46302,0.98077,0.055866,0.88827,0.44726,0.97207,M12
0.038045,0.92392,0.46341,0.98098,0.051515,0.89697,0.45114,0.97424,M12
0.041257,0.91749,0.46045,0.97937,0.061789,0.87642,0.44203,0.96911,M12
0.037291,0.92543,0.4641,0.98135,0.052666,0.89467,0.45011,0.97367,M12
0.037654,0.9247,0.46377,0.98117,0.051655,0.89669,0.45103,0.97417,M12
0.037514,0.92498,0.4639,0.98124,0.051851,0.8963,0.45084,0.97407,M12
0.037039,0.92593,0.46434,0.98148,0.052497,0.89501,0.45026,0.97375,M12
0.041369,0.91727,0.46035,0.97932,0.055641,0.88872,0.44745,0.97218,M12
0.040475,0.91905,0.4612,0.97976,0.055389,0.88922,0.4477,0.97231,M12
0.041117,0.91777,0.46063,0.97944,0.057719,0.88454,0.44569,0.97114,M12
0.039358,0.92129,0.46221,0.98032,0.055052,0.8899,0.44798,0.97247,M12
0.045391,0.90921,0.45673,0.9773,0.072794,0.8544,0.43255,0.9636,M12
0.041341,0.91732,0.4604,0.97933,0.058252,0.88349,0.44516,0.97087,M12
0.040056,0.91989,0.46157,0.97997,0.057859,0.88428,0.4455,0.97107,M12
0.040642,0.91872,0.46102,0.97968,0.05508,0.88984,0.44798,0.97246,M12
0.040279,0.91945,0.46139,0.97986,0.05901,0.88197,0.44453,0.97049,M12
0.040698,0.91861,0.46096,0.97965,0.059122,0.88176,0.44438,0.97044,M12
0.039497,0.92101,0.46207,0.98025,0.059403,0.8812,0.44413,0.9703,M12
0.057067,0.88549,0.4479,0.97147,0.096263,0.80685,0.41464,0.95187,M14
0.063883,0.87217,0.44051,0.96806,0.11193,0.77603,0.40087,0.94404,M14
0.063939,0.87206,0.44039,0.96803,0.11235,0.77521,0.40051,0.94383,M14
0.060223,0.87942,0.44396,0.96989,0.098088,0.80363,0.41205,0.95096,M14
0.065447,0.86881,0.44,0.96728,0.10292,0.79372,0.40877,0.94854,M14
0.058324,0.8832,0.44577,0.97084,0.10351,0.79273,0.40786,0.94825,M14
0.061061,0.87782,0.44292,0.96947,0.099941,0.80003,0.41028,0.95003,M14
0.061313,0.87726,0.44295,0.96934,0.099688,0.80044,0.41073,0.95016,M14
0.062598,0.87458,0.44223,0.9687,0.098257,0.80316,0.41224,0.95087,M14
0.058659,0.88243,0.44591,0.97067,0.091996,0.81562,0.41756,0.954,M14
0.06352,0.87276,0.4413,0.96824,0.1103,0.77906,0.40265,0.94485,M14
0.057877,0.88382,0.44734,0.97106,0.096713,0.80588,0.41445,0.95164,M14
0.064916,0.86986,0.44049,0.96754,0.12858,0.74222,0.38919,0.93571,M14
0.065391,0.8689,0.4401,0.9673,0.11429,0.77087,0.40001,0.94286,M14
0.060391,0.87879,0.44505,0.9698,0.10045,0.79841,0.41138,0.94978,M14
0.062598,0.87477,0.4415,0.9687,0.10471,0.79052,0.4064,0.94764,M14
0.064162,0.87147,0.44079,0.96792,0.10258,0.79452,0.40874,0.94871,M14
0.065922,0.86791,0.43938,0.96704,0.10623,0.78716,0.40596,0.94689,M14
0.063966,0.87165,0.4418,0.96802,0.10578,0.78775,0.40706,0.94711,M14
0.067821,0.86434,0.43688,0.96609,0.11628,0.76741,0.39734,0.94186,M14
0.034972,0.93006,0.46626,0.98251,0.055866,0.88828,0.44727,0.97207,M15
0.033464,0.93307,0.46769,0.98327,0.053985,0.89204,0.44897,0.97301,M15
0.034218,0.93157,0.46696,0.98289,0.056203,0.88761,0.44696,0.9719,M15
0.036955,0.9261,0.46441,0.98152,0.060245,0.87952,0.44339,0.96988,M15
0.034134,0.93174,0.46704,0.98293,0.056484,0.88705,0.44672,0.97176,M15
0.037458,0.92509,0.46398,0.98127,0.060554,0.8789,0.44315,0.96972,M15
0.037151,0.9257,0.46424,0.98142,0.061874,0.87626,0.44197,0.96906,M15
0.036034,0.92794,0.46527,0.98198,0.058252,0.88351,0.44515,0.97087,M15
0.035615,0.92878,0.46566,0.98219,0.059207,0.8816,0.4443,0.9704,M15
0.036732,0.92654,0.46463,0.98163,0.05988,0.88025,0.44372,0.97006,M15
0.036034,0.92794,0.46527,0.98198,0.058393,0.88322,0.44503,0.9708,M15
0.035419,0.92917,0.46584,0.98229,0.057073,0.88586,0.4462,0.97146,M15
0.036592,0.92682,0.46476,0.9817,0.060049,0.87991,0.44357,0.96998,M15
0.036117,0.92777,0.46521,0.98194,0.057326,0.88536,0.44599,0.97134,M15
0.03514,0.92973,0.4661,0.98243,0.057101,0.88581,0.44616,0.97145,M15
0.035726,0.92855,0.46555,0.98214,0.057438,0.88514,0.44587,0.97128,M15
0.034916,0.93017,0.4663,0.98254,0.057438,0.88514,0.44587,0.97128,M15
0.033994,0.93201,0.46721,0.983,0.057073,0.88586,0.44624,0.97146,M15
0.034777,0.93045,0.46643,0.98261,0.055838,0.88834,0.44728,0.97208,M15
0.033212,0.93358,0.46792,0.98339,0.053564,0.89288,0.44934,0.97322,M15
0.028743,0.94251,0.47209,0.98563,0.042054,0.9159,0.45973,0.97897,M16
0.028603,0.94279,0.47222,0.9857,0.04124,0.91753,0.46048,0.97938,M16
0.027514,0.94497,0.47324,0.98624,0.040004,0.92,0.4616,0.98,M16
0.028771,0.94246,0.47208,0.98561,0.042307,0.91539,0.45953,0.97885,M16
0.027402,0.9452,0.47335,0.9863,0.040426,0.91916,0.46121,0.97979,M16
0.027486,0.94503,0.47327,0.98626,0.04051,0.91899,0.46115,0.97975,M16
0.02662,0.94676,0.47411,0.98669,0.040678,0.91865,0.46101,0.97966,M16
0.026145,0.94771,0.47454,0.98693,0.039275,0.92146,0.46229,0.98036,M16
0.027207,0.94559,0.47355,0.9864,0.040173,0.91966,0.46147,0.97991,M16
0.025838,0.94832,0.47483,0.98708,0.039247,0.92151,0.46231,0.98038,M16
0.027374,0.94525,0.47338,0.98631,0.040538,0.91893,0.46111,0.97973,M16
0.026844,0.94631,0.47388,0.98658,0.040257,0.91949,0.46137,0.97987,M16
0.027011,0.94598,0.47372,0.98649,0.041155,0.91769,0.46056,0.97942,M16
0.026173,0.94765,0.47451,0.98691,0.038882,0.92225,0.46263,0.98056,M16
0.027151,0.9457,0.47359,0.98642,0.039415,0.92118,0.46214,0.98029,M16
0.027235,0.94553,0.47351,0.98638,0.039499,0.92101,0.46207,0.98025,M16
0.026927,0.94615,0.4738,0.98654,0.039415,0.92118,0.46215,0.98029,M16
0.028128,0.94374,0.47268,0.98594,0.04051,0.91898,0.46117,0.97975,M16
0.02824,0.94352,0.47256,0.98588,0.042138,0.91573,0.45964,0.97893,M16
0.027737,0.94453,0.47304,0.98613,0.039275,0.92146,0.46227,0.98036,M16
0.035028,0.92996,0.46621,0.98249,0.057101,0.8858,0.44617,0.97145,M17
0.035112,0.9298,0.46613,0.98244,0.052357,0.89529,0.45039,0.97382,M17
0.035056,0.92991,0.46618,0.98247,0.052357,0.89529,0.45039,0.97382,M17
0.034693,0.93063,0.46653,0.98265,0.054378,0.89124,0.44861,0.97281,M17
0.034972,0.93008,0.46626,0.98251,0.05362,0.89276,0.44926,0.97319,M17
0.035112,0.92979,0.46615,0.98244,0.05289,0.89421,0.44995,0.97355,M17
0.03419,0.93164,0.467,0.98291,0.053199,0.8936,0.44966,0.9734,M17
0.03405,0.93192,0.46713,0.98297,0.051374,0.89725,0.45129,0.97431,M17
0.034274,0.93147,0.46691,0.98286,0.051571,0.89686,0.4511,0.97421,M17
0.033352,0.93331,0.46779,0.98332,0.051122,0.89775,0.45153,0.97444,M17
0.035168,0.92968,0.46608,0.98242,0.052104,0.89579,0.45062,0.97395,M17
0.033017,0.93398,0.4681,0.98349,0.048651,0.90269,0.45375,0.97567,M17
0.034749,0.93052,0.46647,0.98263,0.051599,0.8968,0.45106,0.9742,M17
0.032514,0.93499,0.46856,0.98374,0.04837,0.90326,0.45399,0.97581,M17
0.032626,0.93477,0.46845,0.98369,0.047556,0.90489,0.45472,0.97622,M17
0.032793,0.93443,0.4683,0.9836,0.047865,0.90427,0.45444,0.97607,M17
0.033464,0.93309,0.46767,0.98327,0.050223,0.89955,0.4523,0.97489,M17
0.033827,0.93237,0.46732,0.98309,0.049269,0.90146,0.45316,0.97537,M17
0.034385,0.93125,0.46681,0.98281,0.051318,0.89736,0.45134,0.97434,M17
0.03419,0.93164,0.46699,0.98291,0.051571,0.89686,0.45109,0.97421,M17
0.036983,0.92603,0.46446,0.98151,0.058786,0.88241,0.44476,0.97061,M18
0.035503,0.929,0.46579,0.98225,0.055866,0.88827,0.4473,0.97207,M18
0.033128,0.93375,0.46801,0.98344,0.050785,0.89842,0.45184,0.97461,M18
0.035447,0.92912,0.46581,0.98228,0.057045,0.88591,0.44621,0.97148,M18
0.033156,0.9337,0.46795,0.98342,0.050195,0.89961,0.45233,0.9749,M18
0.037011,0.92599,0.46437,0.98149,0.058336,0.88333,0.44509,0.97083,M18
0.035447,0.92911,0.46583,0.98228,0.056259,0.88749,0.44692,0.97187,M18
0.036536,0.92694,0.4648,0.98173,0.056848,0.88631,0.44639,0.97158,M18
0.036369,0.92727,0.46499,0.98182,0.055473,0.88905,0.44765,0.97226,M18
0.034721,0.93057,0.46649,0.98264,0.054799,0.89041,0.44821,0.9726,M18
0.034665,0.93068,0.46658,0.98267,0.054687,0.89062,0.44836,0.97266,M18
0.036089,0.92783,0.46522,0.98196,0.056034,0.88793,0.44711,0.97198,M18
0.03662,0.92677,0.46472,0.98169,0.057494,0.88502,0.44581,0.97125,M18
0.034972,0.93006,0.46629,0.98251,0.052946,0.8941,0.44991,0.97353,M18
0.033939,0.93213,0.46725,0.98303,0.05188,0.89624,0.45085,0.97406,M18
0.034777,0.93045,0.46645,0.98261,0.051655,0.89669,0.45103,0.97417,M18
0.034553,0.93089,0.46674,0.98272,0.050981,0.89802,0.45173,0.97451,M18
0.036089,0.92783,0.46522,0.98196,0.055697,0.88861,0.44741,0.97215,M18
0.037514,0.92497,0.46392,0.98124,0.060217,0.87957,0.44344,0.96989,M18
0.038296,0.92341,0.46317,0.98085,0.064681,0.87066,0.43951,0.96766,M18
0.021341,0.95732,0.47914,0.98933,0.031498,0.93701,0.46954,0.98425,M19
0.021285,0.95743,0.47918,0.98936,0.031274,0.93746,0.46974,0.98436,M19
0.02162,0.95676,0.47886,0.98919,0.031582,0.93684,0.46945,0.98421,M19
0.021341,0.95732,0.47913,0.98933,0.031863,0.93628,0.46919,0.98407,M19
0.021061,0.95788,0.4794,0.98947,0.031161,0.93768,0.46985,0.98442,M19
0.021061,0.95788,0.4794,0.98947,0.031582,0.93684,0.46945,0.98421,M19
0.021285,0.95743,0.47918,0.98936,0.031807,0.93639,0.46924,0.9841,M19
0.021453,0.95709,0.47901,0.98927,0.031554,0.9369,0.46946,0.98422,M19
0.021564,0.95687,0.47893,0.98922,0.03133,0.93734,0.46971,0.98434,M19
